date,jobcountry,indeed_job_postings_index,variable,display_name
2020-06-06,US,66.67,total postings,Mechanical Engineering
2020-06-07,US,66.81,total postings,Mechanical Engineering
2020-06-07,US,72.41,new postings,Mechanical Engineering
2020-06-08,US,70.27,new postings,Mechanical Engineering
2020-06-08,US,66.9,total postings,Mechanical Engineering
2020-06-09,US,66.82,new postings,Mechanical Engineering
2020-06-09,US,66.97,total postings,Mechanical Engineering
2020-06-10,US,63,new postings,Mechanical Engineering
2020-06-10,US,66.94,total postings,Mechanical Engineering
2020-06-11,US,67.1,total postings,Mechanical Engineering
2020-06-11,US,61.67,new postings,Mechanical Engineering
2020-06-12,US,61.44,new postings,Mechanical Engineering
2020-06-12,US,67.19,total postings,Mechanical Engineering
2020-06-13,US,67,total postings,Mechanical Engineering
2020-06-13,US,62.34,new postings,Mechanical Engineering
2020-06-14,US,67,total postings,Mechanical Engineering
2020-06-14,US,63.27,new postings,Mechanical Engineering
2020-06-15,US,64.27,new postings,Mechanical Engineering
2020-06-15,US,67.18,total postings,Mechanical Engineering
2020-06-16,US,67.22,total postings,Mechanical Engineering
2020-06-16,US,65.22,new postings,Mechanical Engineering
2020-06-17,US,66.05,new postings,Mechanical Engineering
2020-06-17,US,67.25,total postings,Mechanical Engineering
2020-06-18,US,67.25,total postings,Mechanical Engineering
2020-06-18,US,65.59,new postings,Mechanical Engineering
2020-06-19,US,64.86,new postings,Mechanical Engineering
2020-06-19,US,67.23,total postings,Mechanical Engineering
2020-06-20,US,67.48,total postings,Mechanical Engineering
2020-06-20,US,64.8,new postings,Mechanical Engineering
2020-06-21,US,67.63,total postings,Mechanical Engineering
2020-06-21,US,64.63,new postings,Mechanical Engineering
2020-06-22,US,67.55,total postings,Mechanical Engineering
2020-06-22,US,64.48,new postings,Mechanical Engineering
2020-06-23,US,64.47,new postings,Mechanical Engineering
2020-06-23,US,67.59,total postings,Mechanical Engineering
2020-06-24,US,67.69,total postings,Mechanical Engineering
