date,jobcountry,indeed_job_postings_index,variable,display_name
2020-08-31,US,77.07,total postings,Logistic Support
2020-08-31,US,94.66,new postings,Logistic Support
2020-09-01,US,93.3,new postings,Logistic Support
2020-09-01,US,77.35,total postings,Logistic Support
2020-09-02,US,93.26,new postings,Logistic Support
2020-09-02,US,77.88,total postings,Logistic Support
2020-09-03,US,93.57,new postings,Logistic Support
2020-09-03,US,78.53,total postings,Logistic Support
2020-09-04,US,94.49,new postings,Logistic Support
2020-09-04,US,79.1,total postings,Logistic Support
2020-09-05,US,95.25,new postings,Logistic Support
2020-09-05,US,79.67,total postings,Logistic Support
2020-09-06,US,97.17,new postings,Logistic Support
2020-09-06,US,80.37,total postings,Logistic Support
2020-09-07,US,99.51,new postings,Logistic Support
2020-09-07,US,81.14,total postings,Logistic Support
2020-09-08,US,81.63,total postings,Logistic Support
2020-09-08,US,101.74,new postings,Logistic Support
2020-09-09,US,102.26,new postings,Logistic Support
2020-09-09,US,81.88,total postings,Logistic Support
2020-09-10,US,82.2,total postings,Logistic Support
2020-09-10,US,102.03,new postings,Logistic Support
2020-09-11,US,82.48,total postings,Logistic Support
2020-09-11,US,100.56,new postings,Logistic Support
2020-09-12,US,82.69,total postings,Logistic Support
2020-09-12,US,98.83,new postings,Logistic Support
2020-09-13,US,95.41,new postings,Logistic Support
2020-09-13,US,82.84,total postings,Logistic Support
2020-09-14,US,91.18,new postings,Logistic Support
2020-09-14,US,82.87,total postings,Logistic Support
2020-09-15,US,82.92,total postings,Logistic Support
2020-09-15,US,89.83,new postings,Logistic Support
2020-09-16,US,83.04,total postings,Logistic Support
2020-09-16,US,89.85,new postings,Logistic Support
2020-09-17,US,83.05,total postings,Logistic Support
2020-09-17,US,90.14,new postings,Logistic Support
2020-09-18,US,82.84,total postings,Logistic Support
2020-09-18,US,90.13,new postings,Logistic Support
2020-09-19,US,90.87,new postings,Logistic Support
2020-09-19,US,82.72,total postings,Logistic Support
2020-09-20,US,92.76,new postings,Logistic Support
2020-09-20,US,82.62,total postings,Logistic Support
2020-09-21,US,94.86,new postings,Logistic Support
2020-09-21,US,82.42,total postings,Logistic Support
2020-09-22,US,95.4,new postings,Logistic Support
2020-09-22,US,82.23,total postings,Logistic Support
2020-09-23,US,82.06,total postings,Logistic Support
2020-09-23,US,95.05,new postings,Logistic Support
2020-09-24,US,81.93,total postings,Logistic Support
2020-09-24,US,95.24,new postings,Logistic Support
2020-09-25,US,82.08,total postings,Logistic Support
2020-09-25,US,96.92,new postings,Logistic Support
2020-09-26,US,81.96,total postings,Logistic Support
2020-09-26,US,97.33,new postings,Logistic Support
2020-09-27,US,97.53,new postings,Logistic Support
2020-09-27,US,81.81,total postings,Logistic Support
2020-09-28,US,81.83,total postings,Logistic Support
2020-09-28,US,98.13,new postings,Logistic Support
2020-09-29,US,82.05,total postings,Logistic Support
2020-09-29,US,99.25,new postings,Logistic Support
2020-09-30,US,100.83,new postings,Logistic Support
2020-09-30,US,82.2,total postings,Logistic Support
2020-10-01,US,82.02,total postings,Logistic Support
2020-10-01,US,99.07,new postings,Logistic Support
2020-10-02,US,97.88,new postings,Logistic Support
2020-10-02,US,81.98,total postings,Logistic Support
2020-10-03,US,98.47,new postings,Logistic Support
2020-10-03,US,82.13,total postings,Logistic Support
2020-10-04,US,82.18,total postings,Logistic Support
2020-10-04,US,98.72,new postings,Logistic Support
2020-10-05,US,98.29,new postings,Logistic Support
2020-10-05,US,82.13,total postings,Logistic Support
2020-10-06,US,82.05,total postings,Logistic Support
2020-10-06,US,98.08,new postings,Logistic Support
2020-10-07,US,81.97,total postings,Logistic Support
2020-10-07,US,97.66,new postings,Logistic Support
2020-10-08,US,100.89,new postings,Logistic Support
2020-10-08,US,82.06,total postings,Logistic Support
2020-10-09,US,103.23,new postings,Logistic Support
2020-10-09,US,82.06,total postings,Logistic Support
2020-10-10,US,104.49,new postings,Logistic Support
2020-10-10,US,82,total postings,Logistic Support
2020-10-11,US,82.22,total postings,Logistic Support
2020-10-11,US,105.92,new postings,Logistic Support
2020-10-12,US,82.44,total postings,Logistic Support
2020-10-12,US,107.51,new postings,Logistic Support
2020-10-13,US,107.93,new postings,Logistic Support
2020-10-13,US,82.53,total postings,Logistic Support
2020-10-14,US,82.55,total postings,Logistic Support
2020-10-14,US,108.79,new postings,Logistic Support
2020-10-15,US,108.98,new postings,Logistic Support
2020-10-15,US,82.78,total postings,Logistic Support
2020-10-16,US,82.78,total postings,Logistic Support
2020-10-16,US,108.31,new postings,Logistic Support
2020-10-17,US,107.36,new postings,Logistic Support
2020-10-17,US,82.77,total postings,Logistic Support
2020-10-18,US,82.7,total postings,Logistic Support
2020-10-18,US,106.01,new postings,Logistic Support
2020-10-19,US,104.77,new postings,Logistic Support
2020-10-19,US,82.85,total postings,Logistic Support
2020-10-20,US,83.09,total postings,Logistic Support
2020-10-20,US,104.37,new postings,Logistic Support
2020-10-21,US,103.72,new postings,Logistic Support
2020-10-21,US,83.41,total postings,Logistic Support
2020-10-22,US,102.29,new postings,Logistic Support
2020-10-22,US,83.68,total postings,Logistic Support
2020-10-23,US,101.69,new postings,Logistic Support
2020-10-23,US,84.12,total postings,Logistic Support
2020-10-24,US,84.57,total postings,Logistic Support
2020-10-24,US,100.88,new postings,Logistic Support
2020-10-25,US,84.83,total postings,Logistic Support
2020-10-25,US,100.02,new postings,Logistic Support
2020-10-26,US,99.05,new postings,Logistic Support
2020-10-26,US,84.92,total postings,Logistic Support
2020-10-27,US,85.07,total postings,Logistic Support
2020-10-27,US,97.82,new postings,Logistic Support
2020-10-28,US,95.88,new postings,Logistic Support
2020-10-28,US,85.26,total postings,Logistic Support
2020-10-29,US,85.33,total postings,Logistic Support
2020-10-29,US,94.21,new postings,Logistic Support
2020-10-30,US,93.16,new postings,Logistic Support
2020-10-30,US,85.3,total postings,Logistic Support
2020-10-31,US,93.38,new postings,Logistic Support
2020-10-31,US,85.41,total postings,Logistic Support
2020-11-01,US,93.96,new postings,Logistic Support
2020-11-01,US,85.69,total postings,Logistic Support
2020-11-02,US,86.11,total postings,Logistic Support
2020-11-02,US,95.96,new postings,Logistic Support
2020-11-03,US,97.75,new postings,Logistic Support
2020-11-03,US,86.42,total postings,Logistic Support
2020-11-04,US,86.66,total postings,Logistic Support
2020-11-04,US,100,new postings,Logistic Support
2020-11-05,US,86.82,total postings,Logistic Support
2020-11-05,US,102.18,new postings,Logistic Support
2020-11-06,US,86.78,total postings,Logistic Support
2020-11-06,US,103,new postings,Logistic Support
2020-11-07,US,103.9,new postings,Logistic Support
2020-11-07,US,86.89,total postings,Logistic Support
2020-11-08,US,86.87,total postings,Logistic Support
2020-11-08,US,104.49,new postings,Logistic Support
2020-11-09,US,103.91,new postings,Logistic Support
2020-11-09,US,86.77,total postings,Logistic Support
2020-11-10,US,103.55,new postings,Logistic Support
2020-11-10,US,86.75,total postings,Logistic Support
2020-11-11,US,86.79,total postings,Logistic Support
2020-11-11,US,103.41,new postings,Logistic Support
2020-11-12,US,103.51,new postings,Logistic Support
2020-11-12,US,86.79,total postings,Logistic Support
2020-11-13,US,104.4,new postings,Logistic Support
2020-11-13,US,87.13,total postings,Logistic Support
2020-11-14,US,87.09,total postings,Logistic Support
2020-11-14,US,103.98,new postings,Logistic Support
2020-11-15,US,104.13,new postings,Logistic Support
2020-11-15,US,87.29,total postings,Logistic Support
